etaBins,16.0,18.5,21.5,25.0,28.5,32.5,37.5,42.5,51.0,64.5,81.0,105.0,135.0,175.0,250.0,350.0,475.0,650.0,875.0,1250.0,1750.0,2250.0,2750.0,3250.0,3750.0,4250.0,4750.0,7500.0
0.0,1.0689333833623418,1.049667562630176,1.0488284274803976,1.0553163692128464,1.0572635667240633,1.0496745011999549,1.0446150639670682,1.041525680149923,1.0457017009336682,1.0527941955234663,1.0287124200012783,1.0300436567682654,1.0331244570102571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.261,1.06800644316839,1.0441087449508792,1.0478726257786748,1.066886185392697,1.0610185307480737,1.0491331621770628,1.0596475757274644,1.0424438119834574,1.0307131615820506,1.0296096034693154,1.039995861046551,1.0341752293841264,0.9960684379577056,1.0507920460043134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.522,1.0858301384653173,1.0566885669656394,1.0521185482318942,1.0654824716811244,1.055155967738648,1.034033029862774,1.0475340999197589,1.03774834357428,1.040437513985303,1.0469131848207065,1.0416442594213933,1.0479984110406233,1.038507580432418,1.0084403124891648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.783,1.0598729555972566,1.0578820271413396,1.0474244717654606,1.0601714585605506,1.077663982490437,1.0482946786733562,1.0682020964201626,1.0277108057094313,1.036235860241926,1.0522652459844126,1.042289854337813,1.0328573257589486,1.042659854509485,0.9998141190401627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.044,1.056939928740299,1.082237164530048,1.0259159541941465,1.0758411604427789,1.0821325004952318,1.0420653633454375,1.0579818292805547,1.054753238808436,1.04538157072138,1.0541087406545764,1.0421768275619978,1.0430950116272122,1.0448072841289806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.305,1.114329115069487,1.0818828816744428,1.023748101761801,1.101251780513786,1.0926253802487718,1.0490914085636514,1.0770389013619945,1.0507942306697018,1.0432069597240963,1.034958482275674,1.0692953452313831,1.0070368290013507,1.0413568917238343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.566,1.1284377693921894,1.0873054146774426,1.1001345478153421,1.039785701501098,1.02609538674685,1.0820239813979604,1.0726478112885403,1.109071312061765,1.0806734802570348,1.0330288914516288,1.0151843425188034,1.0502376466468915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.74,1.0864058385736541,1.0985138147505182,1.0624522542445127,1.109900719243247,1.0563946418319783,1.0659634624431247,1.0971022271238184,1.0463783942889329,1.0887934609973686,1.0760870795739943,1.0464563105139746,1.0709521413412262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.93,1.1430936713377664,1.1179185472358688,1.1081132625858443,1.064799201733355,1.0646317815700281,1.0430166582535745,1.079221306230015,1.1403351642461728,1.0648364332094988,1.0370703837175177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.043,1.131088582365381,1.0656803260111851,1.0593600166198094,1.1523387867048864,1.0711223720369483,1.0717848253556255,1.0212639216002894,0.0,1.0609568589186449,1.0463258951336074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.172,1.109496374292103,1.1049964629157512,1.1022831630507695,1.1263741999956887,1.0935188165274352,1.0981447683380032,1.0673014652945638,1.0926531770837051,1.076778544770773,1.075367260620806,1.0542723986234264,1.0293328126002996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,1.0709777952125228,1.1008641158142694,1.0393141754349877,1.0493817537342525,1.1264383700141454,1.077165163409791,1.109218838274564,1.0645511402029217,1.0636354635010443,1.0412255677974762,1.0858179263007086,1.0246203822023856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.964,0.9970066802052857,1.0104918290829288,1.0409076740687182,1.0587376595652656,1.0492727045150518,1.0293847472815179,1.072447776468936,1.0377002223787255,1.0403977953967996,0.9953855658255584,1.0488634092551536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
