etaBins,16.0,18.5,21.5,25.0,28.5,32.5,37.5,42.5,51.0,64.5,81.0,105.0,135.0,175.0,250.0,350.0,475.0,650.0,875.0,1250.0,1750.0,2250.0,2750.0,3250.0,3750.0,4250.0,4750.0,7500.0
0.0,16.97586037551227,19.93415802856972,22.575898504551546,26.3128582733335,29.97564150133063,33.51445100825028,38.82514320837484,44.165908566004106,51.77985287984212,65.73170384364339,79.82066266794239,103.9868936131143,134.91744062635632,173.08452885945638,237.39781523913874,345.3990450772372,469.65894862583707,,,,,,,,,,,
0.261,17.16784128805449,19.443397541969052,22.54227176385048,25.996119258415646,29.89006697146227,33.331795356297256,38.614045813215164,44.113677443559816,51.58621051756002,64.82829704738798,82.17012124077532,104.50194627513056,133.61591946348852,175.55056937796172,231.8393100939299,343.8872924804687,487.1061706542968,626.021728515625,,,,,,,,,,
0.522,17.379279796831927,19.635841555941735,23.177338505467624,26.313260021470104,29.887929142030895,33.633894964043364,38.68714011100031,44.044633494943824,52.124857097701884,64.92575504554152,81.69908751852265,105.20516192394754,135.24100544688466,170.57020865546332,236.36031133478338,345.30942916870123,461.8030598958333,688.6842651367188,,,,,,,,,,
0.783,17.424245302340694,19.186649033447793,22.913996071344872,26.51175947357344,30.390508965981386,34.0533686141173,38.79073915299668,44.415732561225774,51.85629760013538,65.43545071417543,80.79989907924947,102.36908167733087,133.77502040273137,169.02316015539034,236.94732396742876,339.8484104701451,,620.2767944335938,974.6588134765624,,,,,,,,,
1.044,17.014519785497054,19.580713432155648,22.717677573400543,26.182742943564687,30.20227814502403,33.69405198708559,39.10228946487625,43.58325084107877,52.440893879486566,65.1429573567344,79.8426664915379,104.21313874439528,136.82463694981166,173.93419792538597,224.48885179602578,308.3750305175781,405.01100158691406,,,,,,,,,,,
1.305,17.05867481911671,19.596080463351182,22.703172901008703,27.198143208026888,30.38572348308268,34.4641766492321,40.01318483321083,44.30617750497689,52.69430911540985,66.08989816070884,82.8195299761636,106.07791123907249,138.44535407467163,180.6223812618771,238.71944198608398,360.7523956298828,388.60144042968756,,,,,,,,,,,
1.566,18.351996868125838,20.138809018539934,23.488464139603284,26.44514043040821,29.683225745246528,35.32549748095599,39.21392457844824,45.70433196215563,53.121453007240476,68.24402474194038,82.84288805025118,105.81768540775073,134.59608849058762,177.34169769287112,241.76155744280135,313.8454055786133,,,,,,,,,,,,
1.74,17.366808591065585,20.12121653556824,22.812764373114106,27.58714099172818,30.87122881278563,33.5893793949714,39.894516619769014,44.25544081943136,52.6981078400009,67.46702665164148,84.07733605957031,104.25704720679751,135.8388985081723,170.62554883956912,220.80491755558893,364.39833577473956,,,,,,,,,,,,
1.93,17.732183228323468,19.219637853289964,22.77166010497453,25.960879207967405,30.452485279370382,33.37975289203503,40.23281226687961,47.58379465573793,52.3995832585964,65.14395532852564,82.6863060394923,107.06154973883379,133.15222613016766,172.99310989379882,191.4917003631592,422.3168334960937,405.1186218261718,,,,,,,,,,,
2.043,17.68944106760778,20.082032325291877,22.303089465413773,28.369304378827415,30.60011305243282,34.02112391522822,37.74671246455266,46.5888600736051,53.05231452333756,64.45867701499694,81.80966148376466,102.40326499938965,131.8359497733738,182.73154241388494,222.46635818481445,326.638916015625,,,,,,,,,,,,
2.172,17.473822095020196,20.084485280087776,23.517305836854156,27.625220150223576,30.433878960720325,34.5023678576245,40.49785820710457,44.896286080951334,52.74450755481938,66.67666667483631,82.21207296752931,104.97375191582573,137.8657825354374,171.75294576372417,235.10820545869717,346.8920440673828,,,,,,,,,,,,
2.5,17.220214222913718,19.69971491010237,22.208424524137175,26.139957858580292,30.99169951248169,33.96384879886704,40.04478096961976,45.72009076222335,53.13397107805525,66.07501185217569,82.87595306298671,102.69171939679045,135.5864361354283,170.20954617587003,229.73653966730296,,,,,,,,,,,,,
2.964,16.348864565818037,18.70891446946871,22.922779719570002,25.988399317571186,30.283747191331827,34.77234407457021,40.2571914918961,45.160285753073154,52.98055913392141,65.71209406725225,82.78623185464001,103.2305618419982,137.86573982238772,171.4509490966797,263.7145233154297,,,,,,,,,,,,,
