etaBins,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,23,27,30,35,40,45,57,72,90,120,150,200,300,400,550,750,1000,1500,2000,2500,3000,3500,4000,4500,5000,10000
-4.889,,,,,0.0,,,,0.8250000000000001,0.0,0.0,1.3250000000000002,0.375,0.0,0.5750000000000001,0.475,0.6000000000000001,0.5,0.5,0.5,0.575,0.0,0.6500000000000001,0.0,,,,,,,,,,,,,,,,,,,0.0
-4.716,,,,0.0,,,0.9750000000000001,0.9750000000000001,0.675,1.075,0.65,0.8500000000000001,0.0,0.625,0.75,0.7750000000000001,0.7250000000000001,0.775,0.675,0.775,0.675,0.675,0.775,0.8250000000000001,,0.0,,,,,,,,,,,,,,,,,0.0
-4.538,,,,,,,0.9750000000000001,0.75,0.775,0.525,0.9750000000000001,0.5750000000000001,1.025,0.8250000000000001,0.775,0.775,0.7750000000000001,0.8250000000000001,0.8250000000000001,0.875,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.875,,0.0,0.925,,,,,,,,,,,,,,,,0.0
-4.363,,,,,,,1.2,0.925,0.0,0.875,0.925,1.025,1.025,0.9750000000000001,0.8,0.875,0.75,0.8250000000000001,0.775,0.925,0.925,0.875,0.875,0.9,0.875,,,,,,,,,,,,,,,,,,0.0
-4.191,,,,,,,,0.0,1.0250000000000001,0.8250000000000001,0.8500000000000001,0.8750000000000002,0.8500000000000001,0.8250000000000001,0.8500000000000001,0.8500000000000001,0.925,0.8250000000000001,0.875,0.9,0.925,0.875,0.9750000000000001,0.925,0.9,1.0,1.05,,,,,,,,,,,,,,,,0.0
-4.013,,,,,,,0.9750000000000001,0.8250000000000001,0.55,0.0,1.0500000000000003,0.775,0.875,0.75,0.775,0.8250000000000001,0.8250000000000001,0.925,0.8,0.8,0.875,0.8500000000000001,0.875,0.925,0.9750000000000001,1.0,0.925,,,,,,,,,,,,,,,,0.0
-3.839,,,,,1.725,0.0,1.225,0.925,0.775,0.8500000000000001,0.7000000000000001,0.9750000000000001,0.925,0.8250000000000001,0.875,0.925,0.9750000000000001,0.875,0.875,0.875,0.9750000000000001,0.775,0.875,0.925,0.925,0.9500000000000001,1.05,0.875,,,,,,,,,,,,,,,0.0
-3.664,,,,,2.375,0.0,0.9750000000000001,1.125,1.2,0.8500000000000001,0.675,0.9750000000000001,0.7250000000000001,0.8250000000000001,0.775,0.9750000000000001,0.875,0.875,0.8250000000000001,0.875,0.875,0.8250000000000001,0.9,0.875,0.925,0.925,0.925,0.9500000000000001,0.9750000000000001,,,,,,,,,,,,,,0.0
-3.489,,,,,,,0.925,0.825,0.9750000000000001,0.625,0.975,0.95,0.7250000000000001,0.775,0.8250000000000001,0.775,0.8500000000000001,0.7250000000000001,0.8250000000000001,0.8500000000000001,0.925,0.8250000000000001,0.8250000000000001,0.925,0.8250000000000001,0.875,0.925,0.9750000000000001,0.9500000000000001,0.8250000000000001,,,,,,,,,,,,,0.0
-3.314,,,,,1.8250000000000002,2.575,0.42500000000000004,,0.9750000000000001,1.025,0.65,0.65,0.625,0.8250000000000001,0.7250000000000001,0.675,0.775,0.8250000000000001,0.775,0.7250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.925,0.925,0.9750000000000001,1.025,1.05,1.1750000000000003,,,,,,,,,,,,,0.0
-3.139,,,,,0.0,1.05,0.475,1.05,0.8,0.0,0.775,0.9000000000000001,0.0,0.475,0.42500000000000004,0.7000000000000001,0.65,0.5750000000000001,0.475,0.625,0.675,0.625,0.675,0.675,0.7250000000000001,0.7250000000000001,0.75,0.8250000000000001,0.8250000000000001,0.9750000000000001,,,,,,,,,,,,,0.0
